Subject:	P
Date:	08/06/2015
Stage:	K27: 75 degrees
Device:	Knob
Device Position:	1.250000
Constraint:	None
Trial Initiation Threshold:	5.00 degrees (total)
Hit Threshold:	75.00 degrees (total)
Hit Window:	2.00 s

Overall Hit Rate:	94.16%
Hits:	129
Misses:	8
Mean Max Turn Distance for Session:	86.82 degrees (total)
Standard Deviation:	10.47
Max of Signal (deg):	102.250000
Min of Signal (deg):	-0.250000
Mean Peak Velocity (deg/10ms):	4.096934
Mean Peak Acceleration (deg/10ms^2):	0.782272
Mean Number of Turns:	1.051095
Mean Latency to Hit (ms):	128.961240
Total Mean Turn Distance (deg):	85.721715

Trial 	Time		Outcome		degrees		Hit Thres	Peak Vel	Peak Accel	# of Turns	Latency to hit	Avg turn distance
64	14:41:29	H		87.25		75.00		3.95		0.62		1.00		130.00		86.80
65	14:41:36	H		87.75		75.00		3.53		0.34		1.00		127.00		87.35
66	14:41:41	H		88.25		75.00		3.42		0.38		1.00		131.00		88.00
67	14:41:47	H		81.75		75.00		3.41		0.57		1.00		132.00		81.30
68	14:41:54	H		79.50		75.00		4.84		0.65		1.00		122.00		79.20
69	14:42:01	H		86.75		75.00		3.39		0.52		1.00		132.00		86.50
70	14:42:10	H		78.50		75.00		4.28		1.33		1.00		128.00		78.30
71	14:42:16	H		84.75		75.00		2.96		0.81		1.00		139.00		84.70
72	14:42:22	H		101.25		75.00		4.41		1.24		1.00		124.00		101.25
73	14:42:29	H		90.25		75.00		3.22		0.83		1.00		131.00		89.90
74	14:42:36	H		83.50		75.00		3.68		0.77		2.00		206.00		59.55
75	14:42:43	H		93.50		75.00		4.48		0.50		1.00		124.00		93.30
76	14:42:50	H		90.75		75.00		4.44		1.13		1.00		121.00		90.70
77	14:42:56	H		93.25		75.00		4.99		1.11		1.00		124.00		93.10
78	14:43:02	H		91.75		75.00		3.14		0.78		1.00		128.00		91.65
79	14:43:08	H		94.25		75.00		5.04		0.94		1.00		125.00		93.90
80	14:43:15	H		96.50		75.00		4.93		0.47		1.00		125.00		96.20
81	14:43:21	H		93.50		75.00		4.57		0.59		1.00		122.00		93.25
82	14:43:28	H		92.00		75.00		4.94		0.45		1.00		127.00		91.85
83	14:43:34	H		102.25		75.00		3.64		0.82		1.00		124.00		101.95
84	14:43:41	H		91.25		75.00		3.82		0.48		1.00		126.00		91.00
85	14:43:48	H		91.50		75.00		5.11		0.87		1.00		126.00		91.15
86	14:43:55	H		91.75		75.00		4.43		0.73		2.00		122.00		90.10
87	14:44:01	H		97.75		75.00		4.49		0.69		1.00		126.00		97.60
88	14:44:09	H		88.50		75.00		3.04		0.81		1.00		130.00		88.50
89	14:44:16	H		88.25		75.00		4.69		0.53		1.00		127.00		88.10
90	14:44:22	H		92.25		75.00		2.71		0.40		1.00		131.00		91.95
91	14:44:28	H		99.75		75.00		5.27		0.65		1.00		122.00		99.05
92	14:44:35	H		86.25		75.00		4.37		0.52		1.00		122.00		85.85
93	14:44:41	H		90.00		75.00		5.04		0.54		1.00		120.00		90.00
94	14:44:47	H		92.50		75.00		4.94		0.67		1.00		124.00		92.10
95	14:44:54	H		99.00		75.00		4.10		0.53		1.00		130.00		98.75
96	14:45:01	H		85.50		75.00		5.10		0.62		1.00		132.00		85.10
97	14:45:07	H		94.50		75.00		4.80		0.71		1.00		122.00		94.20
98	14:45:13	H		95.75		75.00		2.91		0.43		1.00		133.00		95.55
99	14:45:19	H		89.75		75.00		2.91		0.73		1.00		132.00		89.15
100	14:45:26	H		86.75		75.00		4.49		0.46		1.00		123.00		86.70
101	14:45:32	H		89.00		75.00		4.24		0.41		1.00		128.00		88.70
102	14:45:45	H		86.00		75.00		3.83		0.71		1.00		137.00		85.60
103	14:45:52	H		98.00		75.00		4.08		0.77		1.00		135.00		97.50
104	14:46:00	H		92.25		75.00		5.18		0.63		1.00		121.00		92.10
105	14:46:09	H		85.00		75.00		3.79		0.93		1.00		132.00		84.55
106	14:46:15	H		78.25		75.00		2.59		0.52		1.00		139.00		77.65
107	14:46:23	H		85.50		75.00		4.27		0.94		1.00		128.00		85.20
108	14:46:30	H		92.25		75.00		3.65		0.91		1.00		126.00		91.40
109	14:46:37	M		13.25		75.00		1.00		0.13		1.00		NaN		13.10
110	14:51:49	H		83.50		75.00		3.48		1.46		1.00		128.00		83.20
111	14:51:56	H		82.50		75.00		4.23		1.37		1.00		125.00		82.30
112	14:52:02	H		87.00		75.00		4.96		0.96		1.00		124.00		86.90
113	14:52:08	H		87.75		75.00		3.60		0.98		1.00		131.00		87.25
114	14:52:15	H		86.25		75.00		3.91		0.98		1.00		124.00		86.00
115	14:52:20	H		86.50		75.00		3.01		1.06		1.00		131.00		86.20
116	14:52:40	H		92.25		75.00		3.78		1.48		1.00		145.00		92.25
117	14:52:47	H		100.75		75.00		4.45		0.77		1.00		124.00		100.55
118	14:52:53	H		84.75		75.00		3.30		1.40		2.00		210.00		46.30
119	14:53:02	H		86.25		75.00		3.05		1.13		1.00		128.00		86.20
120	14:53:08	H		85.25		75.00		5.68		0.81		1.00		117.00		84.65
121	14:53:16	H		77.00		75.00		5.01		0.56		1.00		121.00		76.65
122	14:53:23	H		86.50		75.00		4.80		0.77		1.00		122.00		86.25
123	14:53:30	M		69.00		75.00		2.52		1.13		2.00		NaN		38.23
124	14:53:35	H		85.00		75.00		3.59		0.78		1.00		128.00		84.80
125	14:53:48	H		85.25		75.00		3.59		0.95		1.00		128.00		85.15
126	14:53:54	H		86.00		75.00		4.43		0.47		1.00		131.00		85.55
127	14:54:01	H		84.25		75.00		4.00		0.35		1.00		126.00		83.90
128	14:54:08	H		83.00		75.00		4.11		0.37		1.00		127.00		82.55
129	14:54:15	H		88.00		75.00		4.66		0.47		1.00		125.00		87.80
130	14:54:23	H		82.50		75.00		4.85		0.64		1.00		123.00		82.00
131	14:54:30	H		84.50		75.00		3.86		0.67		1.00		132.00		84.00
132	14:54:43	H		86.50		75.00		4.28		0.83		1.00		129.00		86.25
133	14:54:54	H		81.25		75.00		4.04		0.79		1.00		129.00		80.75
134	14:55:02	H		86.25		75.00		4.27		0.88		1.00		124.00		86.20
135	14:55:10	H		80.75		75.00		4.64		0.65		1.00		127.00		80.40
136	15:03:31	M		63.50		75.00		2.41		1.03		1.00		NaN		62.95
137	15:03:41	H		76.75		75.00		3.46		1.29		1.00		152.00		76.70
