Subject:	G
Date:	01/29/2015
Stage:	K27: 75 degrees
Device:	Knob
Device Position:	1.250000
Constraint:	None
Trial Initiation Threshold:	5.00 degrees (total)
Hit Threshold:	75.00 degrees (total)
Hit Window:	2.00 s

Overall Hit Rate:	83.44%
Hits:	136
Misses:	27
Mean Max Turn Distance for Session:	78.17 degrees (total)
Standard Deviation:	23.98
Max of Signal (deg):	102.750000
Min of Signal (deg):	-0.750000
Mean Peak Velocity (deg/10ms):	2.275078
Mean Peak Acceleration (deg/10ms^2):	0.918169
Mean Number of Turns:	1.116564
Mean Latency to Hit (ms):	160.823529
Total Mean Turn Distance (deg):	73.322134

Trial 	Time		Outcome		degrees		Hit Thres	Peak Vel	Peak Accel	# of Turns	Latency to hit	Avg turn distance
1	11:28:08	M		0.75		75.00		0.00		0.00		1.00		NaN		NaN
2	11:28:12	M		70.75		75.00		0.03		0.80		1.00		NaN		NaN
3	11:28:18	H		81.00		75.00		1.98		1.05		1.00		154.00		81.00
4	11:28:28	H		80.25		75.00		1.56		1.03		1.00		160.00		80.25
5	11:28:45	H		82.00		75.00		2.13		0.97		2.00		251.00		46.50
6	11:28:54	H		79.75		75.00		2.42		1.02		1.00		164.00		79.75
7	11:29:01	M		73.75		75.00		1.52		0.86		1.00		NaN		73.70
8	11:29:08	H		76.50		75.00		1.85		1.01		1.00		179.00		76.50
9	11:29:18	H		78.25		75.00		1.72		0.99		1.00		159.00		78.25
10	11:29:29	H		81.50		75.00		3.12		1.02		2.00		255.00		53.47
11	11:29:39	H		76.00		75.00		2.65		0.99		1.00		177.00		76.00
12	11:29:48	H		79.00		75.00		2.10		1.06		1.00		152.00		79.00
13	11:30:02	H		86.00		75.00		2.18		1.07		1.00		151.00		86.00
14	11:30:09	H		88.50		75.00		2.35		1.06		1.00		155.00		88.25
15	11:30:17	H		77.75		75.00		2.21		0.78		2.00		258.00		43.75
16	11:30:26	M		5.00		75.00		0.09		0.15		1.00		NaN		NaN
17	11:30:36	H		91.75		75.00		2.72		1.14		1.00		137.00		91.35
18	11:30:46	H		93.25		75.00		2.96		1.11		1.00		133.00		93.10
19	11:30:53	H		86.50		75.00		2.19		1.12		2.00		234.00		49.10
20	11:31:01	H		85.75		75.00		2.64		1.08		1.00		142.00		85.75
21	11:31:10	H		90.75		75.00		2.88		1.10		1.00		140.00		90.60
22	11:31:17	H		81.75		75.00		1.66		1.01		1.00		162.00		81.75
23	11:31:23	M		7.75		75.00		0.36		0.23		1.00		NaN		7.60
