Subject:	G
Date:	01/29/2015
Stage:	K27: 75 degrees
Device:	Knob
Device Position:	1.250000
Constraint:	None
Trial Initiation Threshold:	5.00 degrees (total)
Hit Threshold:	75.00 degrees (total)
Hit Window:	2.00 s

Overall Hit Rate:	80.53%
Hits:	91
Misses:	22
Mean Max Turn Distance for Session:	74.18 degrees (total)
Standard Deviation:	21.79
Max of Signal (deg):	98.250000
Min of Signal (deg):	-0.750000
Mean Peak Velocity (deg/10ms):	1.793628
Mean Peak Acceleration (deg/10ms^2):	0.836315
Mean Number of Turns:	1.079646
Mean Latency to Hit (ms):	169.142857
Total Mean Turn Distance (deg):	68.445222

Trial 	Time		Outcome		degrees		Hit Thres	Peak Vel	Peak Accel	# of Turns	Latency to hit	Avg turn distance
64	14:26:21	M		16.75		75.00		1.09		0.18		3.00		NaN		12.92
65	14:26:26	H		83.75		75.00		1.86		1.01		1.00		169.00		83.60
66	14:26:37	H		96.00		75.00		1.78		1.02		1.00		164.00		96.00
67	14:26:50	H		83.75		75.00		1.75		0.99		1.00		158.00		83.55
68	14:27:00	H		83.50		75.00		1.78		1.00		1.00		165.00		83.50
69	14:27:09	H		77.50		75.00		2.06		0.99		1.00		162.00		77.50
70	14:27:18	H		78.25		75.00		1.56		0.95		1.00		179.00		78.25
71	14:27:33	H		83.50		75.00		2.01		1.00		1.00		157.00		83.50
72	14:27:44	H		80.00		75.00		1.69		1.00		1.00		159.00		80.00
73	14:27:51	M		9.00		75.00		0.96		0.17		2.00		NaN		7.38
74	14:27:55	M		73.75		75.00		0.01		0.80		1.00		NaN		NaN
75	14:28:02	H		85.25		75.00		2.73		1.05		1.00		151.00		85.25
76	14:28:15	H		84.00		75.00		2.24		1.00		1.00		145.00		84.00
77	14:28:25	H		82.75		75.00		1.78		1.02		1.00		149.00		82.75
78	14:28:36	H		80.75		75.00		2.50		0.98		1.00		143.00		80.75
79	14:28:44	H		93.75		75.00		2.64		0.24		1.00		274.00		8.60
80	14:29:01	H		82.75		75.00		1.66		1.02		1.00		155.00		82.75
81	14:29:11	H		82.25		75.00		2.05		1.00		1.00		151.00		82.05
82	14:29:24	H		84.00		75.00		1.81		1.02		1.00		158.00		83.80
83	14:29:34	H		82.50		75.00		1.92		1.05		1.00		156.00		82.50
84	14:29:43	H		81.75		75.00		1.88		1.01		1.00		164.00		81.75
85	14:30:03	H		94.25		75.00		2.01		1.06		1.00		161.00		94.25
86	14:30:11	H		90.50		75.00		2.16		1.02		1.00		161.00		90.50
87	14:30:23	H		90.25		75.00		2.22		1.02		1.00		162.00		90.25
88	14:30:34	H		91.25		75.00		1.90		1.07		1.00		155.00		91.25
89	14:30:43	H		82.75		75.00		1.97		0.23		1.00		279.00		12.25
90	14:30:51	M		5.75		75.00		0.10		0.18		1.00		NaN		5.50
91	14:30:55	H		75.50		75.00		2.13		0.37		1.00		299.00		20.00
92	14:31:08	H		83.25		75.00		2.23		1.01		1.00		161.00		83.20
93	14:31:17	H		76.00		75.00		1.56		0.23		2.00		299.00		43.93
94	14:31:27	H		76.25		75.00		2.12		0.58		1.00		288.00		32.75
95	14:31:37	H		78.50		75.00		1.86		0.97		1.00		159.00		78.50
96	14:31:46	H		79.50		75.00		1.53		1.01		1.00		167.00		79.50
97	14:32:01	H		80.00		75.00		2.01		0.98		1.00		190.00		79.90
98	14:32:11	H		80.25		75.00		1.81		1.01		1.00		164.00		80.25
99	14:32:22	H		84.75		75.00		1.76		1.03		1.00		164.00		84.75
100	14:32:33	H		81.25		75.00		1.95		1.01		1.00		150.00		81.25
101	14:32:43	H		83.75		75.00		2.16		0.33		2.00		253.00		48.13
102	14:32:53	H		78.00		75.00		1.73		0.96		1.00		161.00		77.85
103	14:33:03	H		81.50		75.00		1.83		1.03		1.00		162.00		81.50
104	14:33:17	H		84.75		75.00		2.18		1.04		1.00		151.00		84.75
105	14:33:29	M		64.25		75.00		1.84		0.22		1.00		NaN		15.60
106	14:33:35	M		13.75		75.00		1.06		0.27		1.00		NaN		13.55
107	14:33:40	H		81.00		75.00		2.18		1.06		1.00		147.00		81.00
108	14:33:49	H		78.75		75.00		1.84		1.02		1.00		160.00		78.75
109	14:34:01	H		81.75		75.00		2.35		1.03		1.00		146.00		81.75
110	14:34:11	H		86.50		75.00		1.71		0.97		1.00		171.00		86.25
111	14:34:21	H		90.00		75.00		2.36		1.07		1.00		138.00		90.00
112	14:35:03	H		78.75		75.00		1.91		1.00		1.00		156.00		78.75
113	14:35:18	H		81.75		75.00		2.65		1.01		1.00		153.00		81.75
